class_id,name,grade_level_id,teacher_id,classroom_id,period_id,term_id,school_year_id,created_at,updated_at
283,Geometry Grade 10,10,8,17,1,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
284,Geometry Grade 10,10,8,17,1,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
285,Life Science Grade 10,10,19,19,2,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
286,Life Science Grade 10,10,19,19,2,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
287,Life Science Grade 10,10,19,19,2,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
288,Life Science Grade 10,10,19,19,2,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
289,American Literature Grade 10,10,20,22,3,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
290,American Literature Grade 10,10,20,22,3,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
291,American Literature Grade 10,10,20,22,3,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
292,American Literature Grade 10,10,20,22,3,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
293,Old World History Grade 10,10,3,21,4,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
294,Old World History Grade 10,10,3,21,4,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
295,Old World History Grade 10,10,3,21,4,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
296,Old World History Grade 10,10,3,21,4,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
297,PE Grade 10,10,8,23,5,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
298,PE Grade 10,10,8,23,5,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
299,PE Grade 10,10,8,23,5,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
300,PE Grade 10,10,8,23,5,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
301,Spanish II Grade 10,10,9,17,6,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
302,Spanish II Grade 10,10,9,17,6,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
303,Spanish II Grade 10,10,9,17,6,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
304,Spanish II Grade 10,10,9,17,6,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
305,Visual Arts Grade 10,10,8,19,7,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
306,Visual Arts Grade 10,10,8,19,7,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
307,Visual Arts Grade 10,10,8,19,7,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
308,Visual Arts Grade 10,10,8,19,7,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
309,Algebra II Grade 11,11,12,22,1,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
310,Algebra II Grade 11,11,12,22,1,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
311,Algebra II Grade 11,11,12,22,1,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
312,Algebra II Grade 11,11,12,22,1,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
313,Chemistry Grade 11,11,8,21,4,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
314,Chemistry Grade 11,11,8,21,4,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
315,Chemistry Grade 11,11,8,21,4,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
316,Chemistry Grade 11,11,8,21,4,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
317,English Lit. Grade 11,11,12,23,6,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
318,English Lit. Grade 11,11,12,23,6,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
319,English Lit. Grade 11,11,12,23,6,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
320,English Lit. Grade 11,11,12,23,6,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
321,New World History Grade 11,11,12,17,7,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
322,New World History Grade 11,11,12,17,7,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
323,New World History Grade 11,11,12,17,7,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
324,New World History Grade 11,11,12,17,7,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
325,PE Grade 11,11,12,19,5,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
326,PE Grade 11,11,12,19,5,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
327,PE Grade 11,11,12,19,5,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
328,PE Grade 11,11,12,19,5,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
329,Leadership Grade 11,11,15,22,6,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
330,Leadership Grade 11,11,15,22,6,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
331,Leadership Grade 11,11,15,22,6,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
332,Leadership Grade 11,11,15,22,6,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
333,Music Performance Grade 11,11,13,21,7,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
334,Music Performance Grade 11,11,13,21,7,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
335,Music Performance Grade 11,11,13,21,7,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
336,Music Performance Grade 11,11,13,21,7,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
337,Calculus Grade 12,12,19,23,1,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
338,Calculus Grade 12,12,19,23,1,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
339,Calculus Grade 12,12,19,23,1,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
340,Calculus Grade 12,12,19,23,1,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
341,Psychology Grade 12,12,13,17,5,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
342,Psychology Grade 12,12,13,17,5,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
343,Psychology Grade 12,12,13,17,5,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
344,Psychology Grade 12,12,13,17,5,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
345,World Lit. Grade 12,12,19,19,4,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
346,World Lit. Grade 12,12,19,19,4,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
347,World Lit. Grade 12,12,19,19,4,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
348,World Lit. Grade 12,12,19,19,4,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
349,Government/Economics Grade 12,12,20,22,4,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
350,Government/Economics Grade 12,12,20,22,4,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
351,Government/Economics Grade 12,12,20,22,4,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
352,Government/Economics Grade 12,12,20,22,4,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
353,PE Grade 12,12,20,21,5,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
354,PE Grade 12,12,20,21,5,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
355,PE Grade 12,12,20,21,5,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
356,PE Grade 12,12,20,21,5,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
357,Leadership Grade 9,9,20,23,1,1,1,2025-07-28 19:33:05,2025-07-28 19:33:05
358,Leadership Grade 9,9,20,23,1,2,1,2025-07-28 19:33:05,2025-07-28 19:33:05
359,Leadership Grade 9,9,20,23,1,3,1,2025-07-28 19:33:05,2025-07-28 19:33:05
360,Leadership Grade 9,9,20,23,1,4,1,2025-07-28 19:33:05,2025-07-28 19:33:05
361,Homeroom Grade 0,0,1,4,11,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
362,Homeroom Grade 0,0,1,4,11,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
363,Homeroom Grade 0,0,1,4,11,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
364,Homeroom Grade 0,0,1,4,11,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
365,Math Grade 0,0,1,4,22,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
366,Math Grade 0,0,1,4,22,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
367,Math Grade 0,0,1,4,22,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
368,Math Grade 0,0,1,4,22,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
369,Reading Grade 0,0,1,4,33,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
370,Reading Grade 0,0,1,4,33,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
371,Reading Grade 0,0,1,4,33,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
372,Reading Grade 0,0,1,4,33,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
373,Science Grade 0,0,1,4,44,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
374,Science Grade 0,0,1,4,44,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
375,Science Grade 0,0,1,4,44,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
376,Science Grade 0,0,1,4,44,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
377,Social Studies Grade 0,0,1,4,55,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
378,Social Studies Grade 0,0,1,4,55,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
379,Social Studies Grade 0,0,1,4,55,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
380,Social Studies Grade 0,0,1,4,55,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
381,Recess Grade 0,0,1,4,30,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
382,Recess Grade 0,0,1,4,30,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
383,Recess Grade 0,0,1,4,30,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
384,Recess Grade 0,0,1,4,30,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
385,Nap Grade 0,0,1,4,40,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
386,Nap Grade 0,0,1,4,40,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
387,Nap Grade 0,0,1,4,40,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
388,Nap Grade 0,0,1,4,40,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
389,Homeroom Grade 1,1,4,2,11,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
390,Homeroom Grade 1,1,4,2,11,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
391,Homeroom Grade 1,1,4,2,11,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
392,Homeroom Grade 1,1,4,2,11,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
393,Math Grade 1,1,4,2,22,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
394,Math Grade 1,1,4,2,22,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
395,Math Grade 1,1,4,2,22,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
396,Math Grade 1,1,4,2,22,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
397,Reading Grade 1,1,4,2,33,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
398,Reading Grade 1,1,4,2,33,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
399,Reading Grade 1,1,4,2,33,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
400,Reading Grade 1,1,4,2,33,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
401,Science Grade 1,1,4,2,44,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
402,Science Grade 1,1,4,2,44,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
403,Science Grade 1,1,4,2,44,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
404,Science Grade 1,1,4,2,44,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
405,Social Studies Grade 1,1,4,2,55,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
406,Social Studies Grade 1,1,4,2,55,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
407,Social Studies Grade 1,1,4,2,55,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
408,Social Studies Grade 1,1,4,2,55,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
409,Recess Grade 1,1,4,2,30,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
410,Recess Grade 1,1,4,2,30,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
411,Recess Grade 1,1,4,2,30,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
412,Recess Grade 1,1,4,2,30,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
413,Nap Grade 1,1,4,2,40,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
414,Nap Grade 1,1,4,2,40,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
415,Nap Grade 1,1,4,2,40,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
416,Nap Grade 1,1,4,2,40,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
417,Homeroom Grade 2,2,6,5,11,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
418,Homeroom Grade 2,2,6,5,11,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
419,Homeroom Grade 2,2,6,5,11,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
420,Homeroom Grade 2,2,6,5,11,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
421,Math Grade 2,2,6,5,22,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
422,Math Grade 2,2,6,5,22,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
423,Math Grade 2,2,6,5,22,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
424,Math Grade 2,2,6,5,22,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
425,Reading Grade 2,2,6,5,33,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
426,Reading Grade 2,2,6,5,33,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
427,Reading Grade 2,2,6,5,33,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
428,Reading Grade 2,2,6,5,33,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
429,Science Grade 2,2,6,5,44,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
430,Science Grade 2,2,6,5,44,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
431,Science Grade 2,2,6,5,44,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
432,Science Grade 2,2,6,5,44,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
433,Social Studies Grade 2,2,6,5,55,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
434,Social Studies Grade 2,2,6,5,55,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
435,Social Studies Grade 2,2,6,5,55,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
436,Social Studies Grade 2,2,6,5,55,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
437,Recess Grade 2,2,6,5,30,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
438,Recess Grade 2,2,6,5,30,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
439,Recess Grade 2,2,6,5,30,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
440,Recess Grade 2,2,6,5,30,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
441,Nap Grade 2,2,6,5,40,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
442,Nap Grade 2,2,6,5,40,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
443,Nap Grade 2,2,6,5,40,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
444,Nap Grade 2,2,6,5,40,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
445,Homeroom Grade 3,3,7,1,11,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
446,Homeroom Grade 3,3,7,1,11,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
447,Homeroom Grade 3,3,7,1,11,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
448,Homeroom Grade 3,3,7,1,11,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
449,Math Grade 3,3,7,1,22,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
450,Math Grade 3,3,7,1,22,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
451,Math Grade 3,3,7,1,22,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
452,Math Grade 3,3,7,1,22,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
453,Reading Grade 3,3,7,1,33,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
454,Reading Grade 3,3,7,1,33,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
455,Reading Grade 3,3,7,1,33,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
456,Reading Grade 3,3,7,1,33,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
457,Science Grade 3,3,7,1,44,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
458,Science Grade 3,3,7,1,44,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
459,Science Grade 3,3,7,1,44,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
460,Science Grade 3,3,7,1,44,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
461,Social Studies Grade 3,3,7,1,55,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
462,Social Studies Grade 3,3,7,1,55,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
463,Social Studies Grade 3,3,7,1,55,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
464,Social Studies Grade 3,3,7,1,55,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
465,Recess Grade 3,3,7,1,30,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
466,Recess Grade 3,3,7,1,30,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
467,Recess Grade 3,3,7,1,30,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
468,Recess Grade 3,3,7,1,30,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
469,Study Hall Grade 3,3,7,1,50,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
470,Study Hall Grade 3,3,7,1,50,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
471,Study Hall Grade 3,3,7,1,50,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
472,Study Hall Grade 3,3,7,1,50,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
473,Homeroom Grade 4,4,10,7,11,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
474,Homeroom Grade 4,4,10,7,11,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
475,Homeroom Grade 4,4,10,7,11,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
476,Homeroom Grade 4,4,10,7,11,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
477,Math Grade 4,4,10,7,22,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
478,Math Grade 4,4,10,7,22,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
479,Math Grade 4,4,10,7,22,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
480,Math Grade 4,4,10,7,22,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
481,Reading Grade 4,4,10,7,33,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
482,Reading Grade 4,4,10,7,33,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
483,Reading Grade 4,4,10,7,33,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
484,Reading Grade 4,4,10,7,33,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
485,Science Grade 4,4,10,7,44,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
486,Science Grade 4,4,10,7,44,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
487,Science Grade 4,4,10,7,44,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
488,Science Grade 4,4,10,7,44,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
489,Social Studies Grade 4,4,10,7,55,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
490,Social Studies Grade 4,4,10,7,55,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
491,Social Studies Grade 4,4,10,7,55,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
492,Social Studies Grade 4,4,10,7,55,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
493,Recess Grade 4,4,10,7,30,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
494,Recess Grade 4,4,10,7,30,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
495,Recess Grade 4,4,10,7,30,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
496,Recess Grade 4,4,10,7,30,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
497,Study Hall Grade 4,4,10,7,50,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
498,Study Hall Grade 4,4,10,7,50,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
499,Study Hall Grade 4,4,10,7,50,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
500,Study Hall Grade 4,4,10,7,50,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
501,Math Grade 5,5,13,9,1,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
502,Math Grade 5,5,13,9,1,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
503,Math Grade 5,5,13,9,1,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
504,Math Grade 5,5,13,9,1,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
505,ELA Grade 5,5,13,13,2,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
506,ELA Grade 5,5,13,13,2,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
507,ELA Grade 5,5,13,13,2,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
508,ELA Grade 5,5,13,13,2,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
509,Science Grade 5,5,17,9,5,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
510,Science Grade 5,5,17,9,5,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
511,Science Grade 5,5,17,9,5,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
512,Science Grade 5,5,17,9,5,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
513,Social Studies Grade 5,5,5,13,4,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
514,Social Studies Grade 5,5,5,13,4,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
515,Social Studies Grade 5,5,5,13,4,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
516,Social Studies Grade 5,5,5,13,4,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
517,Art Grade 5,5,5,9,5,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
518,Art Grade 5,5,5,9,5,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
519,Art Grade 5,5,5,9,5,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
520,Art Grade 5,5,5,9,5,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
521,PE Grade 5,5,2,13,6,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
522,PE Grade 5,5,2,13,6,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
523,PE Grade 5,5,2,13,6,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
524,PE Grade 5,5,2,13,6,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
525,Technology Grade 5,5,15,9,7,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
526,Technology Grade 5,5,15,9,7,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
527,Technology Grade 5,5,15,9,7,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
528,Technology Grade 5,5,15,9,7,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
529,Math Grade 6,6,13,13,5,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
530,Math Grade 6,6,13,13,5,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
531,Math Grade 6,6,13,13,5,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
532,Math Grade 6,6,13,13,5,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
533,ELA Grade 6,6,15,9,2,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
534,ELA Grade 6,6,15,9,2,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
535,ELA Grade 6,6,15,9,2,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
536,ELA Grade 6,6,15,9,2,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
537,Science Grade 6,6,17,13,2,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
538,Science Grade 6,6,17,13,2,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
539,Science Grade 6,6,17,13,2,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
540,Science Grade 6,6,17,13,2,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
541,Social Studies Grade 6,6,19,9,4,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
542,Social Studies Grade 6,6,19,9,4,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
543,Social Studies Grade 6,6,19,9,4,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
544,Social Studies Grade 6,6,19,9,4,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
545,Art Grade 6,6,5,13,6,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
546,Art Grade 6,6,5,13,6,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
547,Art Grade 6,6,5,13,6,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
548,Art Grade 6,6,5,13,6,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
549,PE Grade 6,6,2,9,4,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
550,PE Grade 6,6,2,9,4,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
551,PE Grade 6,6,2,9,4,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
552,PE Grade 6,6,2,9,4,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
553,Technology Grade 6,6,15,13,4,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
554,Technology Grade 6,6,15,13,4,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
555,Technology Grade 6,6,15,13,4,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
556,Technology Grade 6,6,15,13,4,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
557,Math Grade 7,7,13,9,7,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
558,Math Grade 7,7,13,9,7,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
559,Math Grade 7,7,13,9,7,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
560,Math Grade 7,7,13,9,7,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
561,ELA Grade 7,7,19,13,2,5,2,2025-07-28 19:33:05,2025-07-28 19:33:05
562,ELA Grade 7,7,19,13,2,6,2,2025-07-28 19:33:05,2025-07-28 19:33:05
563,ELA Grade 7,7,19,13,2,7,2,2025-07-28 19:33:05,2025-07-28 19:33:05
564,ELA Grade 7,7,19,13,2,8,2,2025-07-28 19:33:05,2025-07-28 19:33:05
