attendance_id,date,status
A_8cfc2a,2015-11-30,Present
A_a6deeb,2015-12-01,Present
A_5087d6,2015-12-02,Present
A_d89020,2015-12-03,Present
A_081b24,2015-12-04,Present
A_4ddb78,2015-12-07,Present
A_6d568c,2015-12-08,Present
A_313e10,2015-12-09,Present
A_fcf24c,2015-12-10,Present
A_7633a9,2015-12-11,Present
A_d7c0c9,2015-12-14,Present
A_19f247,2015-12-15,Present
A_f5175f,2015-12-16,Present
A_d6539a,2015-12-17,Present
A_c1e73a,2015-12-18,Present
A_6f401f,2016-01-05,Present
A_d5a169,2016-01-06,Present
A_670690,2016-01-07,Present
A_1950dd,2016-01-08,Present
A_b62007,2016-01-11,Present
A_0df539,2016-01-12,Present
A_9020f7,2016-01-13,Present
A_0117df,2016-01-14,Tardy
A_6dac65,2016-01-15,Present
A_e5b716,2016-01-19,Present
A_f3a92e,2016-01-20,Present
A_844108,2016-01-21,Tardy
A_c78d67,2016-01-22,Present
A_8bdb8c,2016-01-25,Present
A_12f534,2016-01-26,Absent
A_6820d5,2016-01-27,Absent
A_7e1852,2016-01-28,Present
A_ecac6c,2016-01-29,Present
A_cc7953,2016-02-01,Present
A_e37a16,2016-02-02,Present
A_743ac8,2016-02-03,Present
A_ed4cd5,2016-02-04,Present
A_eb98f8,2016-02-05,Present
A_cb03b2,2016-02-08,Present
A_e118c4,2016-02-09,Tardy
A_867d91,2016-02-10,Present
A_02eec2,2016-02-11,Absent
A_81fc8a,2016-02-12,Present
A_0a6786,2016-02-16,Present
A_43a30d,2016-02-17,Present
A_b9fef4,2016-02-18,Present
A_e7f2c8,2016-02-19,Present
A_166c58,2016-02-22,Present
A_d180ab,2016-02-23,Present
A_d093c3,2016-02-24,Present
A_06d377,2016-02-25,Present
A_96d754,2016-02-26,Present
A_f7c2e9,2016-02-29,Present
A_babe58,2016-03-01,Present
A_d99594,2016-03-02,Present
A_1067bd,2016-03-03,Present
A_d5d6b7,2016-03-04,Tardy
A_de2143,2016-03-07,Present
A_f5dc4c,2016-03-08,Present
A_d0e399,2016-03-09,Present
A_6145de,2016-03-10,Present
A_3bbfe2,2016-03-11,Present
A_4134a7,2016-03-14,Absent
A_cc4832,2016-03-15,Present
A_35534a,2016-03-16,Present
A_72396f,2016-03-17,Present
A_ec834d,2016-03-18,Present
A_16f8c4,2016-03-21,Present
A_ca9f5a,2016-03-22,Present
A_170d38,2016-03-23,Present
A_f926ec,2016-03-24,Present
A_c1fb34,2016-03-25,Present
A_f3d100,2016-04-04,Absent
A_6c5923,2016-04-05,Present
A_594a83,2016-04-06,Present
A_b7343a,2016-04-07,Present
A_ed218e,2016-04-08,Present
A_ef6fac,2016-04-11,Present
A_9eadb0,2016-04-12,Present
A_c97371,2016-04-13,Present
A_1ea42d,2016-04-14,Present
A_1afc36,2016-04-15,Present
A_d34b5d,2016-04-18,Present
A_5852b3,2016-04-19,Present
A_8ef14b,2016-04-20,Present
A_3ed5c3,2016-04-21,Present
A_0deab3,2016-04-22,Present
A_eff431,2016-04-25,Present
A_701643,2016-04-26,Present
A_775a0e,2016-04-27,Present
A_cab4da,2016-04-28,Present
A_9a4b54,2016-04-29,Present
A_2a2efd,2016-05-02,Present
A_9379b6,2016-05-03,Present
A_b49fa6,2016-05-04,Tardy
A_5e3005,2016-05-05,Present
A_9512db,2016-05-06,Present
A_8da254,2016-05-09,Present
A_7d4927,2016-05-10,Present
A_cebebd,2016-05-11,Present
A_4b8fb2,2016-05-12,Present
A_56849d,2016-05-13,Present
A_cb4b39,2016-05-16,Present
A_b6c9de,2016-05-17,Present
A_ad925b,2016-05-18,Present
A_667bbd,2016-05-19,Tardy
A_98da87,2016-05-20,Present
A_7eb6dd,2016-05-23,Present
A_957ee9,2016-05-24,Present
A_012e1a,2016-05-25,Present
A_b7e0f1,2016-05-26,Present
A_011499,2016-05-27,Present
A_a382cc,2016-05-31,Present
A_e55c79,2016-06-01,Present
A_f5402e,2016-06-02,Present
A_ec9d69,2016-06-03,Present
A_b9c9c1,2016-06-06,Present
A_26ef92,2016-06-07,Present
A_5fe2e9,2016-06-08,Present
A_d26487,2016-06-09,Present
A_a7d018,2015-08-24,Present
A_7caf4d,2015-08-25,Present
A_3e3b77,2015-08-26,Present
A_fe2405,2015-08-27,Present
A_b98302,2015-08-28,Present
A_2719b5,2015-08-31,Present
A_95ec97,2015-09-01,Present
A_ea6fe2,2015-09-02,Present
A_4b7c47,2015-09-03,Present
A_cf5076,2015-09-04,Present
A_119b20,2015-09-08,Present
A_d3329e,2015-09-09,Present
A_2e16eb,2015-09-10,Present
A_04a593,2015-09-11,Present
A_d8c98c,2015-09-14,Present
A_580b9c,2015-09-15,Present
A_39fb68,2015-09-16,Present
A_25760d,2015-09-17,Present
A_3fe2b9,2015-09-18,Tardy
A_03011b,2015-09-21,Present
A_0d1784,2015-09-22,Present
A_8d4347,2015-09-23,Present
A_fae2bb,2015-09-24,Present
A_0daddb,2015-09-25,Present
A_f79dcd,2015-09-28,Present
A_751ac0,2015-09-29,Present
A_c1e5cc,2015-09-30,Present
A_e6c856,2015-10-01,Present
A_b9b91a,2015-10-02,Present
A_699f8a,2015-10-05,Present
A_201064,2015-10-06,Present
A_8f7cf9,2015-10-07,Present
A_e19aa0,2015-10-08,Present
A_59d1ec,2015-10-12,Present
A_6fcfdf,2015-10-13,Present
A_261fb9,2015-10-14,Present
A_19771f,2015-10-15,Present
A_1bb668,2015-10-16,Present
A_14b61b,2015-10-19,Present
A_41a25a,2015-10-20,Present
A_6886c6,2015-10-21,Present
A_426624,2015-10-22,Present
A_663ae0,2015-10-23,Present
A_83cc38,2015-10-26,Present
A_72d6a0,2015-10-27,Present
A_4169af,2015-10-28,Present
A_40cb30,2015-10-29,Present
A_fa01ab,2015-10-30,Present
A_d41ee8,2015-11-02,Present
A_4aa349,2015-11-03,Present
A_f1f8ae,2015-11-04,Present
A_957658,2015-11-05,Present
A_e9ea1e,2015-11-06,Present
A_bd178a,2015-11-09,Present
A_4acbe3,2015-11-10,Present
A_23a499,2015-11-11,Present
A_d15791,2015-11-12,Present
A_6766dd,2015-11-13,Present
A_607075,2015-11-16,Present
A_0f4bc8,2015-11-17,Tardy
A_d17a5b,2015-11-18,Present
A_a49dc9,2015-11-19,Present
A_887743,2015-11-20,Present
A_c176f5,2015-11-23,Present
A_2f64fc,2015-11-24,Present
A_f36e32,2015-11-25,Present
A_a41cb7,2015-11-30,Present
A_2e3718,2015-12-01,Present
A_0ab038,2015-12-02,Present
A_9c54b9,2015-12-03,Present
A_0996e8,2015-12-04,Present
A_3db7cc,2015-12-07,Present
A_faf29c,2015-12-08,Present
A_6c8a00,2015-12-09,Present
A_072c4c,2015-12-10,Present
A_533e35,2015-12-11,Present
A_61a9eb,2015-12-14,Present
A_467d5b,2015-12-15,Present
A_151fd0,2015-12-16,Present
A_6811bd,2015-12-17,Present
A_28a78d,2015-12-18,Present
A_e429ec,2016-01-05,Present
A_4e5191,2016-01-06,Present
A_d1d499,2016-01-07,Present
A_c5d8fc,2016-01-08,Present
A_927eac,2016-01-11,Present
A_6dbd1f,2016-01-12,Present
A_1ac73e,2016-01-13,Present
A_838da7,2016-01-14,Present
A_c0016e,2016-01-15,Present
A_b2661e,2016-01-19,Present
A_2a30be,2016-01-20,Present
A_a3106d,2016-01-21,Present
A_bceb87,2016-01-22,Present
A_2d038a,2016-01-25,Present
A_c3397f,2016-01-26,Present
A_07cc43,2016-01-27,Present
A_c962c7,2016-01-28,Present
A_0474a2,2016-01-29,Present
A_3c9ba3,2016-02-01,Present
A_43df9a,2016-02-02,Present
A_8052a4,2016-02-03,Tardy
A_78780a,2016-02-04,Present
A_6888c3,2016-02-05,Present
A_939272,2016-02-08,Present
A_111770,2016-02-09,Present
A_77b5dd,2016-02-10,Present
A_ef82ad,2016-02-11,Present
A_9a9ba1,2016-02-12,Present
A_18f614,2016-02-16,Present
A_15911f,2016-02-17,Present
A_ef02f2,2016-02-18,Present
A_638368,2016-02-19,Present
A_4edd97,2016-02-22,Present
A_80dc3a,2016-02-23,Present
A_6e00f6,2016-02-24,Present
A_efbef7,2016-02-25,Tardy
A_7a279f,2016-02-26,Present
A_304b96,2016-02-29,Present
A_b936a7,2016-03-01,Present
A_a02de8,2016-03-02,Present
A_753b58,2016-03-03,Present
A_bdf6c6,2016-03-04,Present
A_97005e,2016-03-07,Present
A_f7394d,2016-03-08,Present
A_b814f9,2016-03-09,Present
A_b42279,2016-03-10,Present
A_8fcbf9,2016-03-11,Present
A_555f79,2016-03-14,Present
A_f4f244,2016-03-15,Present
A_0119eb,2016-03-16,Present
A_b02346,2016-03-17,Present
A_344726,2016-03-18,Present
A_978459,2016-03-21,Present
A_e6e261,2016-03-22,Present
A_baecda,2016-03-23,Present
A_9e6976,2016-03-24,Present
A_ee26ca,2016-03-25,Present
A_451577,2016-04-04,Present
A_9bb980,2016-04-05,Present
A_c3e834,2016-04-06,Present
A_31d2e8,2016-04-07,Present
A_333c05,2016-04-08,Present
A_d0a50a,2016-04-11,Present
A_c0a46f,2016-04-12,Present
A_f5464f,2016-04-13,Present
A_1fa091,2016-04-14,Present
A_8c6792,2016-04-15,Present
A_1a60f5,2016-04-18,Present
A_77344f,2016-04-19,Present
A_248ddb,2016-04-20,Present
A_c05641,2016-04-21,Present
A_dc0219,2016-04-22,Present
A_6bee3c,2016-04-25,Present
A_16a642,2016-04-26,Present
A_c12e2f,2016-04-27,Present
A_1d1daf,2016-04-28,Present
A_f947cb,2016-04-29,Present
A_241a02,2016-05-02,Present
A_2e3657,2016-05-03,Present
A_04cd92,2016-05-04,Present
A_8efac0,2016-05-05,Present
A_479f65,2016-05-06,Present
A_e2f5c1,2016-05-09,Present
A_bdf108,2016-05-10,Present
A_2f78a6,2016-05-11,Present
A_32fa15,2016-05-12,Present
A_42e4c4,2016-05-13,Present
A_40ac45,2016-05-16,Present
A_9eba7f,2016-05-17,Present
A_22202b,2016-05-18,Present
A_f66e23,2016-05-19,Present
A_a54cc5,2016-05-20,Tardy
A_79e794,2016-05-23,Present
A_3cddbb,2016-05-24,Present
A_cf2647,2016-05-25,Present
A_a33811,2016-05-26,Present
A_7404f9,2016-05-27,Tardy
A_2c898a,2016-05-31,Tardy
A_ddfe68,2016-06-01,Present
A_d98ae7,2016-06-02,Present
A_e05b67,2016-06-03,Present
A_48c976,2016-06-06,Tardy
A_42854a,2016-06-07,Present
A_e62b5a,2016-06-08,Present
A_b11d30,2016-06-09,Present
A_36d296,2015-08-24,Present
A_5de0c0,2015-08-25,Present
A_8fdbe8,2015-08-26,Present
A_73df63,2015-08-27,Present
A_860121,2015-08-28,Present
A_40d7f8,2015-08-31,Present
A_0d9a67,2015-09-01,Present
A_a5947c,2015-09-02,Present
A_e473fa,2015-09-03,Present
A_51364c,2015-09-04,Present
A_a886f7,2015-09-08,Present
A_f2ee3b,2015-09-09,Present
A_13d74d,2015-09-10,Present
A_a76ba2,2015-09-11,Present
A_c686b1,2015-09-14,Present
A_1351f4,2015-09-15,Present
A_30ba85,2015-09-16,Present
A_489470,2015-09-17,Present
A_497654,2015-09-18,Present
A_3e28a9,2015-09-21,Present
A_10ec58,2015-09-22,Present
A_f2c51a,2015-09-23,Present
A_261e02,2015-09-24,Present
A_73855a,2015-09-25,Present
A_3f05c6,2015-09-28,Present
A_c0b99e,2015-09-29,Tardy
A_9b42c6,2015-09-30,Present
A_8b2040,2015-10-01,Present
A_c9076b,2015-10-02,Present
A_e40176,2015-10-05,Absent
A_a7b800,2015-10-06,Present
A_184cda,2015-10-07,Present
A_1c773c,2015-10-08,Present
A_0f70ad,2015-10-12,Present
A_48acfd,2015-10-13,Tardy
A_8a2c18,2015-10-14,Present
A_217dbe,2015-10-15,Present
A_e24f5d,2015-10-16,Present
A_2154d5,2015-10-19,Present
A_6b6302,2015-10-20,Present
A_b3bc2a,2015-10-21,Present
A_8f5ef9,2015-10-22,Present
A_1bdea4,2015-10-23,Present
A_5504a3,2015-10-26,Present
A_362fe1,2015-10-27,Present
A_3451ef,2015-10-28,Present
A_ea3495,2015-10-29,Present
A_972d5b,2015-10-30,Present
A_783458,2015-11-02,Present
A_9f1548,2015-11-03,Present
A_8a9e5f,2015-11-04,Present
A_11bab7,2015-11-05,Present
A_461d78,2015-11-06,Present
A_a759ff,2015-11-09,Present
A_a3f5dd,2015-11-10,Present
A_f36468,2015-11-11,Present
A_0d8208,2015-11-12,Present
A_5d2840,2015-11-13,Present
A_03bfdf,2015-11-16,Present
A_e1641a,2015-11-17,Present
A_7e7ada,2015-11-18,Present
A_4627f8,2015-11-19,Present
A_06060f,2015-11-20,Present
A_ba795a,2015-11-23,Present
A_8c1f82,2015-11-24,Present
A_d179af,2015-11-25,Present
A_41ff01,2015-11-30,Present
A_3a90eb,2015-12-01,Present
A_54f50d,2015-12-02,Present
A_00b7cc,2015-12-03,Present
A_6e110e,2015-12-04,Present
A_a22695,2015-12-07,Present
A_dcc6dd,2015-12-08,Present
A_c210c5,2015-12-09,Present
A_c34241,2015-12-10,Present
A_3b90c8,2015-12-11,Present
A_599f23,2015-12-14,Present
A_c136c5,2015-12-15,Present
A_e01459,2015-12-16,Present
A_5da4a9,2015-12-17,Present
A_a01479,2015-12-18,Present
A_575caf,2016-01-05,Present
A_670459,2016-01-06,Present
A_7620d3,2016-01-07,Present
A_3dd293,2016-01-08,Present
A_4d5f08,2016-01-11,Present
A_fa925e,2016-01-12,Present
A_489eb6,2016-01-13,Absent
A_919fb0,2016-01-14,Present
A_6b7328,2016-01-15,Present
A_aa0356,2016-01-19,Present
A_39f048,2016-01-20,Present
A_468d25,2016-01-21,Present
A_db26e6,2016-01-22,Present
A_18bda1,2016-01-25,Present
A_7f3720,2016-01-26,Present
A_ab9daa,2016-01-27,Present
A_461068,2016-01-28,Present
A_66d0f2,2016-01-29,Present
A_b6b8c3,2016-02-01,Present
A_7dafb7,2016-02-02,Present
A_9b3aa5,2016-02-03,Present
A_6e3baf,2016-02-04,Present
A_412bbd,2016-02-05,Present
A_6bc777,2016-02-08,Present
A_eafe59,2016-02-09,Present
A_78cdc6,2016-02-10,Present
A_d1e4f8,2016-02-11,Present
A_1312bd,2016-02-12,Tardy
A_a8f189,2016-02-16,Present
A_3b9a19,2016-02-17,Present
A_b8293a,2016-02-18,Present
A_77ec87,2016-02-19,Present
A_1eeacd,2016-02-22,Present
A_da7763,2016-02-23,Present
A_cbde31,2016-02-24,Present
A_0a3d94,2016-02-25,Present
A_d0ecae,2016-02-26,Present
A_396aa7,2016-02-29,Present
A_c7f622,2016-03-01,Present
A_0e1282,2016-03-02,Present
A_4628fe,2016-03-03,Absent
A_3d34a7,2016-03-04,Present
A_087ecc,2016-03-07,Tardy
A_be5424,2016-03-08,Present
A_59bb01,2016-03-09,Present
A_cc4488,2016-03-10,Present
A_8cb39a,2016-03-11,Present
A_440de6,2016-03-14,Present
A_36f6c5,2016-03-15,Present
A_57a064,2016-03-16,Present
A_acbf3b,2016-03-17,Present
A_441604,2016-03-18,Absent
A_fa1511,2016-03-21,Present
A_03ff9a,2016-03-22,Present
A_c7a9d5,2016-03-23,Present
A_38420e,2016-03-24,Present
A_afb95f,2016-03-25,Present
A_63e23e,2016-04-04,Present
A_3f9895,2016-04-05,Present
A_1a0fcf,2016-04-06,Present
A_5b7e7f,2016-04-07,Present
A_acc9f7,2016-04-08,Present
A_655a0c,2016-04-11,Present
A_49ee58,2016-04-12,Present
A_9c610b,2016-04-13,Tardy
A_978958,2016-04-14,Present
A_1aaca6,2016-04-15,Tardy
A_0f0751,2016-04-18,Present
A_26855c,2016-04-19,Present
A_0eb06b,2016-04-20,Present
A_3965b8,2016-04-21,Present
A_206bc5,2016-04-22,Present
A_d58ca7,2016-04-25,Present
A_1f6c83,2016-04-26,Present
A_28b61a,2016-04-27,Present
A_64ba0b,2016-04-28,Present
A_09e334,2016-04-29,Present
A_90e625,2016-05-02,Absent
A_0517cc,2016-05-03,Present
A_8bb118,2016-05-04,Present
A_f4e85a,2016-05-05,Present
A_bc0e6b,2016-05-06,Present
A_d39032,2016-05-09,Present
A_26288a,2016-05-10,Present
A_c8f139,2016-05-11,Present
A_b0caa9,2016-05-12,Present
A_e21462,2016-05-13,Present
A_e80170,2016-05-16,Tardy
A_1b411a,2016-05-17,Present
A_bab4b9,2016-05-18,Present
A_e1b289,2016-05-19,Present
A_80b5a5,2016-05-20,Tardy
A_2669c8,2016-05-23,Present
A_f67036,2016-05-24,Present
A_d60dcc,2016-05-25,Present
A_5de6d8,2016-05-26,Present
A_a210a4,2016-05-27,Present
A_8fa0a7,2016-05-31,Present
A_ae5aa4,2016-06-01,Present
A_9379b1,2016-06-02,Present
A_d59f31,2016-06-03,Present
A_a33450,2016-06-06,Present
A_d3bddb,2016-06-07,Absent
A_7b0361,2016-06-08,Absent
A_f63755,2016-06-09,Present
A_d2e36f,2015-08-24,Absent
A_568f3f,2015-08-25,Present
A_758018,2015-08-26,Present
A_a12e3e,2015-08-27,Present
A_3dd46f,2015-08-28,Present
A_b3bdf6,2015-08-31,Present
A_a8fcb0,2015-09-01,Absent
A_26ada2,2015-09-02,Absent
A_17c9f1,2015-09-03,Present
A_26884c,2015-09-04,Present
A_7fcf4a,2015-09-08,Present
A_290708,2015-09-09,Present
A_5c1d3e,2015-09-10,Absent
A_573d42,2015-09-11,Present
A_8380b0,2015-09-14,Present
A_f038c6,2015-09-15,Present
A_0ac6f2,2015-09-16,Absent
A_8c2fe1,2015-09-17,Tardy
A_906df7,2015-09-18,Present
A_b221f6,2015-09-21,Present
A_44688d,2015-09-22,Present
A_6a739f,2015-09-23,Present
A_f34ce6,2015-09-24,Present
A_39ec22,2015-09-25,Present
A_9284e7,2015-09-28,Absent
A_6a21d4,2015-09-29,Present
A_2af441,2015-09-30,Present
A_113d9e,2015-10-01,Present
A_3501bf,2015-10-02,Present
A_9ca217,2015-10-05,Present
A_49e49c,2015-10-06,Present
A_b29bd1,2015-10-07,Present
A_9f5652,2015-10-08,Present
A_b37de9,2015-10-12,Present
A_e06aa0,2015-10-13,Present
A_0720c8,2015-10-14,Present
A_318c35,2015-10-15,Present
A_6d2539,2015-10-16,Present
A_d90009,2015-10-19,Present
A_8ee1fa,2015-10-20,Present
A_c1aa31,2015-10-21,Present
A_615d48,2015-10-22,Present
A_04b491,2015-10-23,Present
A_41014f,2015-10-26,Present
A_ce35ab,2015-10-27,Present
A_7316ee,2015-10-28,Present
A_589446,2015-10-29,Present
A_01a82c,2015-10-30,Present
A_d9eb5c,2015-11-02,Present
A_a97c4c,2015-11-03,Absent
A_b306fa,2015-11-04,Present
A_d68875,2015-11-05,Present
A_b1997f,2015-11-06,Present
A_95d641,2015-11-09,Present
A_765d1c,2015-11-10,Present
A_0e4508,2015-11-11,Present
A_ccff92,2015-11-12,Present
A_728388,2015-11-13,Present
A_5a66f9,2015-11-16,Present
A_536258,2015-11-17,Present
A_c9464a,2015-11-18,Present
A_7bbf01,2015-11-19,Present
A_f02bef,2015-11-20,Present
A_c42638,2015-11-23,Present
A_cf4645,2015-11-24,Present
A_419969,2015-11-25,Present
A_f72615,2015-11-30,Present
A_767ebf,2015-12-01,Tardy
A_dc7feb,2015-12-02,Present
A_4a7c4c,2015-12-03,Present
A_3b446e,2015-12-04,Present
A_cc6325,2015-12-07,Present
A_221a2c,2015-12-08,Present
A_7c9b4d,2015-12-09,Present
A_9af5f5,2015-12-10,Present
A_724535,2015-12-11,Absent
A_27ee5e,2015-12-14,Present
A_c640e8,2015-12-15,Present
A_4c21e2,2015-12-16,Present
A_fcebb8,2015-12-17,Present
A_acf0ea,2015-12-18,Present
A_1c8921,2016-01-05,Present
A_46068a,2016-01-06,Present
A_ff5928,2016-01-07,Present
A_b9709c,2016-01-08,Present
A_7d87a9,2016-01-11,Present
A_0d9e53,2016-01-12,Present
A_12d221,2016-01-13,Present
A_e91640,2016-01-14,Present
A_9d603c,2016-01-15,Present
A_1f31e8,2016-01-19,Present
A_402ade,2016-01-20,Present
A_4852e5,2016-01-21,Absent
A_7aaa7c,2016-01-22,Present
A_11b6ff,2016-01-25,Present
A_6bc750,2016-01-26,Present
A_75ef73,2016-01-27,Present
A_a66460,2016-01-28,Present
A_eef2e8,2016-01-29,Present
A_9a9a81,2016-02-01,Present
A_12910c,2016-02-02,Present
A_d10ba9,2016-02-03,Present
A_7ebc7c,2016-02-04,Present
A_daea55,2016-02-05,Present
A_a3ab58,2016-02-08,Absent
A_d0e700,2016-02-09,Present
A_1dd941,2016-02-10,Present
A_a096bf,2016-02-11,Present
A_045d71,2016-02-12,Present
A_bdc760,2016-02-16,Present
A_93b268,2016-02-17,Present
A_d91925,2016-02-18,Absent
A_b46629,2016-02-19,Present
A_edea55,2016-02-22,Present
A_931a98,2016-02-23,Present
A_ec6663,2016-02-24,Present
A_8713d3,2016-02-25,Present
A_430d73,2016-02-26,Present
A_5a3d6f,2016-02-29,Present
A_ec513e,2016-03-01,Present
A_d3aadb,2016-03-02,Present
A_89360a,2016-03-03,Absent
A_339893,2016-03-04,Present
A_0097a6,2016-03-07,Present
A_1fa2da,2016-03-08,Present
A_77e0f1,2016-03-09,Present
A_1b0897,2016-03-10,Present
A_c2b4b1,2016-03-11,Present
A_725f64,2016-03-14,Present
A_3e6323,2016-03-15,Present
A_6abada,2016-03-16,Present
A_e51f31,2016-03-17,Present
A_af43c5,2016-03-18,Present
A_293d29,2016-03-21,Present
A_8bd200,2016-03-22,Tardy
A_7829e8,2016-03-23,Present
A_aec31e,2016-03-24,Present
A_c7d445,2016-03-25,Absent
A_6c94ad,2016-04-04,Present
A_c2577b,2016-04-05,Present
A_f70f76,2016-04-06,Absent
A_452c42,2016-04-07,Absent
A_cc38bc,2016-04-08,Present
A_fc77fb,2016-04-11,Present
A_64b577,2016-04-12,Present
A_0a952c,2016-04-13,Present
A_701539,2016-04-14,Present
A_9c176c,2016-04-15,Tardy
A_07bb24,2016-04-18,Present
A_5dc30f,2016-04-19,Present
A_b63494,2016-04-20,Present
A_592652,2016-04-21,Absent
A_be5f7a,2016-04-22,Present
A_5c9015,2016-04-25,Absent
A_111eda,2016-04-26,Present
A_3495c6,2016-04-27,Present
A_9f250c,2016-04-28,Present
A_e68c27,2016-04-29,Present
A_506ee9,2016-05-02,Present
A_72a3a2,2016-05-03,Present
A_58371a,2016-05-04,Present
A_c4be5a,2016-05-05,Present
A_6c9f96,2016-05-06,Present
A_47e3cd,2016-05-09,Present
A_525476,2016-05-10,Tardy
A_59209e,2016-05-11,Present
A_5bc7f8,2016-05-12,Present
A_6f9a78,2016-05-13,Present
A_223a86,2016-05-16,Present
A_e46d66,2016-05-17,Present
A_593a4f,2016-05-18,Present
A_7714c4,2016-05-19,Present
A_6a250e,2016-05-20,Tardy
A_def78f,2016-05-23,Present
A_b08c25,2016-05-24,Present
A_d46cfc,2016-05-25,Present
A_b14ca1,2016-05-26,Present
A_9117b0,2016-05-27,Present
A_7eccd2,2016-05-31,Present
A_94d7aa,2016-06-01,Present
A_7d2043,2016-06-02,Present
A_1699af,2016-06-03,Present
A_dba259,2016-06-06,Tardy
A_6b0ed6,2016-06-07,Absent
A_d94932,2016-06-08,Present
A_fecfd0,2016-06-09,Tardy
A_60e972,2015-08-24,Present
A_af05b2,2015-08-25,Present
A_a7f903,2015-08-26,Present
A_4b39b7,2015-08-27,Present
A_6da038,2015-08-28,Present
A_227386,2015-08-31,Present
A_5fc4fd,2015-09-01,Present
A_11f719,2015-09-02,Present
A_b6ce36,2015-09-03,Present
A_1227b5,2015-09-04,Present
A_f30ce2,2015-09-08,Present
A_a87a2f,2015-09-09,Present
A_4e3620,2015-09-10,Present
A_f1a855,2015-09-11,Present
A_aee707,2015-09-14,Present
A_9be7f6,2015-09-15,Present
A_aa4d1c,2015-09-16,Present
A_c04eed,2015-09-17,Present
A_8ec83a,2015-09-18,Present
A_23e24a,2015-09-21,Present
A_6c242a,2015-09-22,Present
A_a42146,2015-09-23,Present
A_20a951,2015-09-24,Tardy
A_9b5f98,2015-09-25,Present
A_74b1ed,2015-09-28,Present
A_8e077c,2015-09-29,Present
A_77d2ba,2015-09-30,Present
A_8f78d4,2015-10-01,Present
A_b98569,2015-10-02,Present
A_c7c707,2015-10-05,Present
A_3f1bff,2015-10-06,Present
A_0533f7,2015-10-07,Present
A_4d1ba3,2015-10-08,Tardy
A_5c6043,2015-10-12,Present
A_bca025,2015-10-13,Present
A_5f7127,2015-10-14,Present
A_cd7ec4,2015-10-15,Present
A_a8c580,2015-10-16,Present
A_ac9919,2015-10-19,Present
A_305319,2015-10-20,Present
A_06b429,2015-10-21,Present
A_b33781,2015-10-22,Present
A_742fb3,2015-10-23,Present
A_4005ec,2015-10-26,Present
A_db46e8,2015-10-27,Present
A_9ad8e8,2015-10-28,Present
A_9e6089,2015-10-29,Present
A_e28186,2015-10-30,Present
A_e20886,2015-11-02,Present
A_dff2b1,2015-11-03,Present
A_2bf6d8,2015-11-04,Present
A_85a6b8,2015-11-05,Present
A_dc373f,2015-11-06,Present
A_63bb1b,2015-11-09,Present
A_53b2cd,2015-11-10,Present
A_1c4f1c,2015-11-11,Present
A_6980fc,2015-11-12,Present
A_d2203a,2015-11-13,Present
A_899648,2015-11-16,Present
A_6d5af5,2015-11-17,Present
A_a224f5,2015-11-18,Present
A_598182,2015-11-19,Present
A_a3fd86,2015-11-20,Present
A_e483eb,2015-11-23,Present
A_ff19c9,2015-11-24,Present
A_c6135e,2015-11-25,Present
A_d68d8a,2015-11-30,Present
A_5a2e4c,2015-12-01,Present
A_cc957a,2015-12-02,Present
A_f69661,2015-12-03,Present
A_04fae6,2015-12-04,Present
A_ec2fec,2015-12-07,Present
A_fd8ded,2015-12-08,Present
A_5d62f6,2015-12-09,Present
A_8e87ec,2015-12-10,Present
A_d7650b,2015-12-11,Present
A_ff12d2,2015-12-14,Present
A_857217,2015-12-15,Present
A_da9631,2015-12-16,Present
A_ec9853,2015-12-17,Present
A_d24ed9,2015-12-18,Present
A_83a1a7,2016-01-05,Present
A_1a1114,2016-01-06,Present
A_49d5b3,2016-01-07,Present
A_5c0b67,2016-01-08,Present
A_92efa3,2016-01-11,Present
A_770073,2016-01-12,Present
A_0555a2,2016-01-13,Present
A_c07a80,2016-01-14,Present
A_3d7c08,2016-01-15,Present
A_cc4b3b,2016-01-19,Present
A_0475a9,2016-01-20,Present
A_146f9b,2016-01-21,Tardy
A_1991ab,2016-01-22,Present
A_5602f6,2016-01-25,Present
A_fae7b9,2016-01-26,Present
A_99eca7,2016-01-27,Present
A_bfa3dd,2016-01-28,Present
A_71c4dd,2016-01-29,Present
A_ebb864,2016-02-01,Present
A_081517,2016-02-02,Present
A_40b154,2016-02-03,Present
A_f04bd2,2016-02-04,Present
A_1d75de,2016-02-05,Present
A_3aede9,2016-02-08,Present
A_1182e0,2016-02-09,Present
A_3fb4c4,2016-02-10,Present
A_65fa14,2016-02-11,Present
A_d418a5,2016-02-12,Present
A_c291d5,2016-02-16,Present
A_906475,2016-02-17,Present
A_01a96c,2016-02-18,Present
A_ac730b,2016-02-19,Present
A_a5efb9,2016-02-22,Present
A_be70ca,2016-02-23,Present
A_12fa9f,2016-02-24,Present
A_893de8,2016-02-25,Present
A_882fe8,2016-02-26,Present
A_7435db,2016-02-29,Present
A_a0fb2b,2016-03-01,Present
A_4b12c7,2016-03-02,Present
A_547ed1,2016-03-03,Present
A_b22adc,2016-03-04,Present
A_ad7dd6,2016-03-07,Present
A_8f5be9,2016-03-08,Present
A_7b1024,2016-03-09,Present
